0,10025455583449,10025455583449,10025448000000,10025448000000,10025456076441,10025456912749,10025457761133,10025457914749,10025458169980,10025458306133,10025458778210,10025461601364,10025473733903,9494000,422000,
0,10025472141954,10025472141954,9223372036854775807,0,10025472582672,10025472619595,10025473222518,10025473360056,10025473610749,10025473920364,10025474390133,10025477164441,10025490525210,10430000,382000,
0,10025488700474,10025488700474,9223372036854775807,0,10025489474903,10025489479364,10025492263287,10025492410903,10025492694441,10025492841133,10025493290749,10025496185749,10025506675210,7429000,339000,
0,10025505259084,10025505259084,9223372036854775807,0,10025505639595,10025505665210,10025505942133,10025506011287,10025506141672,10025506790364,10025506993133,10025508649057,10025523042210,12299000,261000,
0,10025571495095,10025571495095,9223372036854775807,0,10025580291672,10025580338980,10025599813518,10025604956826,10025608830287,10025608967057,10025609800133,10025614685980,10025617570133,399000,467000,
0,10025588053873,10025604621135,9223372036854775807,0,10025610155210,10025610158210,10025610350518,10025610478826,10025610667057,10025617799287,10025618212749,10025620484364,10025623332749,348000,1298000,
0,10025621172028,10025621172028,9223372036854775807,0,10025622874057,10025622916749,10025622918749,10025623157672,10025624157133,10025624261980,10025624758057,10025627121595,10025641650826,11517000,443000,
0,10025637730658,10025637730658,9223372036854775807,0,10025638372057,10025638414749,10025638416826,10025638554518,10025639599980,10025641885595,10025644691057,10025647308595,10025658547210,4025000,1949000,
0,10025654289220,10025703991006,9223372036854775807,0,10025706399980,10025706443595,10025706445749,10025706624441,10025707991441,10025708139133,10025708605518,10025711072980,10025714369518,363000,506000,
0,10025720525504,10025720525504,9223372036854775807,0,10025720840287,10025720905133,10025720906749,10025720986210,10025721572749,10025721651210,10025723167364,10025725434903,10025727494672,115000,238000,
0,10025740393765,10025740393765,10025719000000,10025720500000,10025740732210,10025741880595,10025741970441,10025742309364,10025743569210,10025743634826,10025743871980,10025747392210,10025749641518,108000,233000,
0,10025756952646,10025756952646,10025747000000,10025747000000,10025758284287,10025759104057,10025759187518,10025759323903,10025760740287,10025760879210,10025761382826,10025764055595,10025767163364,292000,368000,
0,10025773511248,10025773511248,10025765000000,10025768511248,10025773989133,10025778943518,10025778979210,10025779447826,10025781333980,10025781451826,10025782037749,10025787107826,10025789676980,236000,352000,
0,10025790069879,10025790069879,9223372036854775807,0,10025790571364,10025790698518,10025790701057,10025790873980,10025792110672,10025792234057,10025792754903,10025795050518,10025798250441,362000,337000,
0,10025806628625,10025806628625,10025786000000,10025786000000,10025807094672,10025813879287,10025813941057,10025816365980,10025817639364,10025817750980,10025818370057,10025821249210,10025823855441,250000,298000,
0,10025823188910,10025823188910,9223372036854775807,0,10025824145133,10025824259133,10025824261364,10025824471133,10025825188749,10025825324980,10025825784287,10025827620364,10025830676826,487000,1497000,
0,10025839746621,10025839746621,10025819000000,10025819000000,10025842926287,10025857434441,10025857477903,10025858076672,10025859570672,10025859723826,10025861668287,10025867475518,10025872431518,329000,938000,
0,10025856303603,10025856303603,9223372036854775807,0,10025866097826,10025866242826,10025866247133,10025866421210,10025867336749,10025872772826,10025874912749,10025878780364,10025882649057,217000,898000,
0,10025872862002,10025872862002,10025863000000,10025863000000,10025879675903,10025883108980,10025883232210,10025883489441,10025884496441,10025884604595,10025885133980,10025894132595,10025897395210,341000,372000,
0,10025889419124,10025889419124,9223372036854775807,0,10025891607595,10025891644518,10025891646903,10025892094749,10025892876672,10025897605595,10025898185903,10025901056133,10025908252749,4863000,583000,
0,10025905976773,10025905976773,10025888000000,10025888000000,10025907698595,10025915275826,10025915389287,10025917787364,10025918986595,10025919114826,10025919738364,10025924906749,10025928445903,297000,467000,
0,10025922534474,10025922534474,9223372036854775807,0,10025928368595,10025928666749,10025928670595,10025928859595,10025929720364,10025929885518,10025930377057,10025932688364,10025941366133,5529000,494000,
0,10025939092314,10025939092314,10025920000000,10025920000000,10025939568518,10025941877441,10025941963749,10025942097133,10025943080364,10025943184595,10025944476518,10025948042287,10025958223518,6419000,526000,
0,10025955650394,10025955650394,10025947000000,10025947000000,10025956775595,10025977588672,10025977625595,10025978035672,10025979420980,10025979543133,10025980171133,10025985857595,10025992144210,231000,676000,
0,10025972207841,10025972207841,9223372036854775807,0,10025980334980,10025980363595,10025980365287,10025980480441,10025981430518,10025992350518,10025992883749,10025997110672,10026008247287,6715000,421000,
0,10025988765113,10025988765113,10025983000000,10025983000000,10025994460210,10025996088133,10025996174133,10025996306518,10025997146287,10026008427980,10026008938210,10026011336133,10026023360210,8842000,318000,
0,10026005323383,10026005323383,9223372036854775807,0,10026013139441,10026013182903,10026013458595,10026013652133,10026014640518,10026023548057,10026024027133,10026026351057,10026039843749,10501000,356000,
2,10026054996512,10026054996512,0,0,10026054996512,10026054996512,10026054996512,10026054996512,10026059062287,10026059064826,10026059447749,10026061647210,10026064375595,266000,405000,
0,10026071554164,10026071554164,9223372036854775807,0,10026072012903,10026072045903,10026072669903,10026072805826,10026074322057,10026074444980,10026074909287,10026078076826,10026080941749,228000,616000,
0,10026088111506,10026088111506,9223372036854775807,0,10026088596903,10026088632980,10026090846595,10026091051826,10026092679749,10026092825133,10026093363518,10026096114133,10026098744672,195000,310000,
0,10026104669197,10026104669197,9223372036854775807,0,10026105295826,10026105435210,10026106265903,10026106448441,10026107436287,10026107567133,10026108030980,10026111831749,10026114551210,223000,335000,
0,10026121226831,10026121226831,9223372036854775807,0,10026123456441,10026123492980,10026123842980,10026123998364,10026125328518,10026126009672,10026126540441,10026128966441,10026132586287,720000,565000,
0,10026137784202,10026137784202,9223372036854775807,0,10026140851903,10026140893441,10026141250057,10026141404826,10026142397826,10026142540826,10026143002287,10026146125672,10026149707364,447000,750000,
0,10026154341478,10026154341478,9223372036854775807,0,10026157834518,10026157856133,10026168483826,10026168923518,10026171345133,10026171477903,10026172000210,10026177275595,10026180679672,475000,501000,
0,10026170898696,10026170898696,10026157000000,10026162000000,10026175679441,10026176612287,10026176824595,10026177190441,10026178658057,10026180928133,10026181449287,10026189109903,10026191954518,274000,318000,
0,10026187456791,10026187456791,10026182000000,10026182000000,10026187948980,10026188889672,10026189125287,10026189264749,10026190583518,10026192140903,10026192755826,10026196047441,10026205928287,7755000,377000,
0,10026204014019,10026204014019,10026195000000,10026199014019,10026204490133,10026205268287,10026205507826,10026205648903,10026206900980,10026207042595,10026207587441,10026210755672,10026222051441,8468000,561000,
0,10026220571427,10026220571427,10026211000000,10026215571427,10026221317057,10026222049903,10026222280826,10026222407749,10026223417364,10026223572903,10026224064980,10026228255210,10026238496133,7668000,477000,
0,10026237128787,10026237128787,10026228000000,10026232128787,10026237933133,10026238618441,10026238801057,10026238932133,10026239896057,10026240094518,10026240611749,10026242719980,10026256711133,11350000,335000,
0,10026253686041,10026253686041,10026244000000,10026248686041,10026254143364,10026254822903,10026265838133,10026268285749,10026269771595,10026269905057,10026270672980,10026274343210,10026276876826,160000,309000,
0,10026270243574,10026270243574,10026261000000,10026265243574,10026273267518,10026273666749,10026273732133,10026273801210,10026274245903,10026277085518,10026277600826,10026279935826,10026288926441,6178000,1187000,
0,10026286801108,10026286801108,10026279000000,10026281801108,10026287153057,10026287519057,10026287578980,10026287636441,10026288002441,10026289098210,10026289605980,10026292002287,10026304842826,9949000,259000,
0,10026303358789,10026303358789,10026293000000,10026298358789,10026303711133,10026316917441,10026317107980,10026319533287,10026322038826,10026322120133,10026322407903,10026328212749,10026331114595,183000,305000,
0,10026319915793,10026319915793,9223372036854775807,0,10026322822441,10026322845903,10026323016749,10026323076287,10026323506133,10026331357749,10026331954595,10026334557210,10026338678672,1656000,367000,
0,10026336473408,10026336473408,10026322000000,10026322000000,10026336932903,10026337304210,10026337383672,10026337460980,10026337922441,10026338902287,10026339367210,10026342894057,10026356036210,9485000,922000,
