2,9932846602534,9932846602534,0,0,9932846602534,9932846602534,9932846602534,9932846602534,9932850721897,9932850725820,9932851355743,9932857098205,9932860414128,272000,513000,
2,9932863161930,9932863161930,0,0,9932863161930,9932863161930,9932863161930,9932863161930,9932867235820,9932867239436,9932867741436,9932870813359,9932874116205,309000,490000,
2,9932879720875,9932879720875,0,0,9932879720875,9932879720875,9932879720875,9932879720875,9932883832589,9932883836513,9932884429897,9932890745205,9932894593436,969000,542000,
2,9932896279151,9932896279151,0,0,9932896279151,9932896279151,9932896279151,9932896279151,9932900329205,9932900332359,9932900833974,9932903037589,9932906069436,250000,282000,
2,9932912839010,9932912839010,0,0,9932912839010,9932912839010,9932912839010,9932912839010,9932916884589,9932916888128,9932917422051,9932920963743,9932923889205,399000,493000,
2,9932929399081,9932929399081,0,0,9932929399081,9932929399081,9932929399081,9932929399081,9932933460974,9932933464513,9932933998513,9932937514743,9932941019436,316000,461000,
2,9932945959115,9932945959115,0,0,9932945959115,9932945959115,9932945959115,9932945959115,9932950118436,9932950121051,9932950448359,9932952791589,9932955418897,163000,427000,
2,9932962519111,9932962519111,0,0,9932962519111,9932962519111,9932962519111,9932962519111,9932966591051,9932966593820,9932967091820,9932969998666,9932972878589,212000,416000,
2,9932979078874,9932979078874,0,0,9932979078874,9932979078874,9932979078874,9932979078874,9932983141205,9932983145128,9932983726589,9932988703974,9932991725589,208000,484000,
2,9932995638603,9932995638603,0,0,9932995638603,9932995638603,9932995638603,9932995638603,9932999738974,9932999743282,9933000813359,9933006685743,9933012141513,216000,537000,
2,9933012198525,9933012198525,0,0,9933012198525,9933012198525,9933012198525,9933012198525,9933016278513,9933016282666,9933016967589,9933022888436,9933026630589,180000,598000,
2,9933028758497,9933028758497,0,0,9933028758497,9933028758497,9933028758497,9933028758497,9933032839513,9933032842897,9933033342051,9933037302282,9933040738743,412000,885000,
2,9933045317882,9933045317882,0,0,9933045317882,9933045317882,9933045317882,9933045317882,9933049375359,9933049378436,9933049915513,9933054920282,9933058288589,237000,1007000,
2,9933061877578,9933061877578,0,0,9933061877578,9933061877578,9933061877578,9933061877578,9933065926820,9933065930282,9933066469436,9933070672897,9933077943282,356000,2645000,
2,9933078437404,9933078437404,0,0,9933078437404,9933078437404,9933078437404,9933078437404,9933082445666,9933082448743,9933083047743,9933086957436,9933090216513,319000,390000,
2,9933094997090,9933094997090,0,0,9933094997090,9933094997090,9933094997090,9933094997090,9933099051589,9933099055051,9933099585205,9933103449743,9933107794974,1125000,484000,
2,9933111556879,9933111556879,0,0,9933111556879,9933111556879,9933111556879,9933111556879,9933115615974,9933115618820,9933116130666,9933119811589,9933122845820,174000,381000,
2,9933128116756,9933128116756,0,0,9933128116756,9933128116756,9933128116756,9933128116756,9933132173820,9933132176666,9933132730897,9933136309666,9933138754128,161000,324000,
2,9933144676614,9933144676614,0,0,9933144676614,9933144676614,9933144676614,9933144676614,9933148766436,9933148769282,9933149251820,9933154289974,9933157181820,229000,475000,
2,9933161236445,9933161236445,0,0,9933161236445,9933161236445,9933161236445,9933161236445,9933165351436,9933165354897,9933166011666,9933170893820,9933174434205,237000,413000,
0,9933177795743,9933177795743,9933157000000,9933165000000,9933179269205,9933180109205,9933180174051,9933180221589,9933180715051,9933180801666,9933181588359,9933186802128,9933189245589,205000,315000,
0,9933194355513,9933194355513,9933186000000,9933186000000,9933195107513,9933195990205,9933196075205,9933196206051,9933196796205,9933196884666,9933197510282,9933199303282,9933202365128,253000,493000,
0,9933210915195,9933210915195,9933201000000,9933205915195,9933211514974,9933212410513,9933212469282,9933212534974,9933213216051,9933213333359,9933214249205,9933217466974,9933221680897,420000,689000,
0,9933227474140,9933227474140,9933217000000,9933222474140,9933228838820,9933230205051,9933230324974,9933230434128,9933231737897,9933231836666,9933232573051,9933234868359,9933241687051,356000,532000,
0,9933244033495,9933244033495,9223372036854775807,0,9933244703743,9933244746589,9933245579205,9933245687436,9933246933666,9933247170513,9933247971820,9933251148743,9933254761128,215000,520000,
2,9933260593059,9933260593059,0,0,9933260593059,9933260593059,9933260593059,9933260593059,9933264675359,9933264679282,9933265281666,9933269304820,9933272640205,219000,480000,
0,9933260593059,9933260593059,9223372036854775807,0,9933261306128,9933261342051,9933278640974,9933278768897,9933280781436,9933280879282,9933282298974,9933284713666,9933287687513,314000,474000,
0,9933293711974,9933293711974,9223372036854775807,0,9933294148282,9933294183666,9933294714205,9933294803051,9933295724359,9933295834205,9933296548897,9933300761897,9933303618128,240000,474000,
2,9933310271765,9933310271765,0,0,9933310271765,9933310271765,9933310271765,9933310271765,9933314373820,9933314377282,9933314939282,9933319133513,9933323374743,1348000,485000,
0,9933310271765,9933310271765,9223372036854775807,0,9933310721128,9933310757359,9933325906205,9933326060128,9933328223589,9933328337051,9933329025820,9933332017436,9933335692051,258000,1137000,
2,9933343390823,9933343390823,0,0,9933343390823,9933343390823,9933343390823,9933343390823,9933347487051,9933347490128,9933348065666,9933352498513,9933355390897,224000,411000,
2,9933359950632,9933359950632,0,0,9933359950632,9933359950632,9933359950632,9933359950632,9933363956436,9933363959666,9933364480820,9933370376051,9933373156436,180000,446000,
2,9933376510229,9933376510229,0,0,9933376510229,9933376510229,9933376510229,9933376510229,9933380593513,9933380596513,9933381091128,9933383384282,9933386497589,314000,558000,
2,9933393069829,9933393069829,0,0,9933393069829,9933393069829,9933393069829,9933393069829,9933397129513,9933397131820,9933397437974,9933399369897,9933402480897,274000,573000,
2,9933409629294,9933409629294,0,0,9933409629294,9933409629294,9933409629294,9933409629294,9933413687359,9933413690205,9933414216436,9933419231666,9933421909436,261000,430000,
0,9933393069829,9933409637091,9223372036854775807,0,9933410320820,9933410357051,9933410849051,9933425630205,9933427994282,9933428098205,9933428843589,9933434145743,9933436456743,226000,253000,
2,9933442748858,9933442748858,0,0,9933442748858,9933442748858,9933442748858,9933442748858,9933446835128,9933446837743,9933447307513,9933449690436,9933452575359,235000,506000,
0,9933459308552,9933459308552,9223372036854775807,0,9933460859513,9933460886897,9933461380205,9933461472282,9933465309128,9933465409359,9933466051282,9933469719513,9933472620051,197000,366000,
2,9933475869148,9933475869148,0,0,9933475869148,9933475869148,9933475869148,9933475869148,9933479932974,9933479935513,9933480440974,9933483213205,9933485938513,219000,402000,
2,9933492428933,9933492428933,0,0,9933492428933,9933492428933,9933492428933,9933492428933,9933496528743,9933496532205,9933497063513,9933501500436,9933504131128,245000,420000,
0,9933492428933,9933492428933,9223372036854775807,0,9933506329589,9933506362513,9933506851666,9933506927128,9933509268513,9933509522205,9933511188128,9933516701051,9933519495513,183000,454000,
0,9933525548018,9933525548018,9223372036854775807,0,9933526111666,9933526147743,9933526751205,9933526843436,9933528930820,9933529025974,9933529659128,9933531629051,9933534684897,303000,595000,
2,9933542107665,9933542107665,0,0,9933542107665,9933542107665,9933542107665,9933542107665,9933546204205,9933546207513,9933546756359,9933550898205,9933553688513,190000,410000,
2,9933558666991,9933558666991,0,0,9933558666991,9933558666991,9933558666991,9933558666991,9933562757513,9933562760743,9933563274205,9933567908436,9933572919897,275000,1174000,
2,9933575226372,9933575226372,0,0,9933575226372,9933575226372,9933575226372,9933575226372,9933579312666,9933579315820,9933579867743,9933583824436,9933589603897,389000,478000,
0,9933542107665,9933542107665,9223372036854775807,0,9933542575820,9933542612128,9933560554205,9933587966359,9933592535436,9933592662051,9933594243974,9933598423666,9933601808513,284000,1544000,
0,9933608345849,9933608345849,9223372036854775807,0,9933608734205,9933608765820,9933609441282,9933609523589,9933611580128,9933611662282,9933612378820,9933617893743,9933620500589,220000,338000,
0,9933624905809,9933624905809,9223372036854775807,0,9933625283128,9933625307974,9933625715743,9933625807897,9933627476128,9933627535666,9933627841128,9933629313436,9933632400897,289000,733000,
0,9933641465660,9933641465660,9223372036854775807,0,9933641949282,9933641978897,9933642330128,9933642385589,9933643310897,9933643405282,9933644081666,9933646332359,9933648842205,247000,274000,
2,9933658025613,9933658025613,0,0,9933658025613,9933658025613,9933658025613,9933658025613,9933662109359,9933662112513,9933662652282,9933666497589,9933669169974,182000,465000,
2,9933674585246,9933674585246,0,0,9933674585246,9933674585246,9933674585246,9933674585246,9933678700974,9933678704282,9933679301436,9933684580282,9933687484205,180000,447000,
2,9933691144854,9933691144854,0,0,9933691144854,9933691144854,9933691144854,9933691144854,9933695242359,9933695245436,9933695844128,9933701053359,9933703996128,225000,444000,
2,9933707704320,9933707704320,0,0,9933707704320,9933707704320,9933707704320,9933707704320,9933711888974,9933711891974,9933712491051,9933715424974,9933718748974,228000,530000,
0,9933691144854,9933691144854,9223372036854775807,0,9933706248282,9933706283128,9933725892051,9933726059513,9933728973205,9933729101128,9933730815359,9933734204205,9933737484743,345000,505000,
0,9933740823296,9933740823296,9223372036854775807,0,9933743554051,9933743590743,9933744094051,9933744176743,9933745296282,9933745392359,9933746246051,9933750777897,9933753771051,178000,532000,
0,9933757382808,9933757382808,9223372036854775807,0,9933757961897,9933758207205,9933758850128,9933758940051,9933760487436,9933760575051,9933761219205,9933763244051,9933766068513,223000,429000,
0,9933773942559,9933773942559,9223372036854775807,0,9933774436820,9933774469666,9933774975666,9933775053205,9933776585820,9933776742589,9933777520666,9933780508051,9933783922589,257000,639000,
0,9933790502416,9933790502416,9223372036854775807,0,9933790981897,9933791017743,9933791621589,9933791714282,9933793074282,9933793163743,9933793855205,9933796196743,9933799275974,321000,505000,
2,9933807062118,9933807062118,0,0,9933807062118,9933807062118,9933807062118,9933807062118,9933811124205,9933811127589,9933811690974,9933815403589,9933818129359,216000,464000,
2,9933823621837,9933823621837,0,0,9933823621837,9933823621837,9933823621837,9933823621837,9933827728359,9933827732051,9933828335974,9933832901359,9933835730897,218000,451000,
2,9933840181467,9933840181467,0,0,9933840181467,9933840181467,9933840181467,9933840181467,9933844244359,9933844247282,9933844809589,9933851183128,9933853851205,179000,429000,
0,9933856741232,9933856741232,9223372036854775807,0,9933857252743,9933857291897,9933857911282,9933858019974,9933859526436,9933859643205,9933860408436,9933863180513,9933866094436,187000,431000,
0,9933873300944,9933873300944,9223372036854775807,0,9933873934359,9933873981513,9933874728590,9933874832590,9933876789205,9933876927205,9933877637205,9933879970743,9933883444743,219000,467000,
0,9933889859977,9933889859977,9223372036854775807,0,9933890624359,9933890670974,9933891357282,9933891462359,9933893149590,9933893249359,9933894018897,9933896734359,9933900081743,214000,448000,
2,9933906419701,9933906419701,0,0,9933906419701,9933906419701,9933906419701,9933906419701,9933910484051,9933910487820,9933911088666,9933917326743,9933920383128,227000,524000,
2,9933922978967,9933922978967,0,0,9933922978967,9933922978967,9933922978967,9933922978967,9933927060282,9933927063436,9933927661282,9933930362205,9933933899974,262000,525000,
0,9933939538439,9933939538439,9223372036854775807,0,9933940510205,9933940548282,9933941437743,9933942136436,9933944230359,9933944331590,9933945103128,9933948009513,9933952098666,262000,525000,
0,9933956098117,9933956098117,9223372036854775807,0,9933957032359,9933957073743,9933958641897,9933958772666,9933959821974,9933959894051,9933960846051,9933963559128,9933966963743,216000,495000,
