0,30571006856653,30571006856653,9223372036854775807,0,30571007843978,30571007866978,30571007977517,30571008067747,30571008347747,30571008494286,30571009025940,30571010833594,30571014520594,
0,30571073578273,30571123578271,9223372036854775807,0,30571139811709,30571139828940,30571139882478,30571139914440,30571140189324,30571140389786,30571140630247,30571141208863,30571144278517,
2,30571156981492,30571156981492,0,0,30571156981492,30571156981492,30571156981492,30571156981492,30571161018286,30571161020478,30571161216363,30571161730593,30571164152901,
0,30571156981492,30571173648158,9223372036854775807,0,30571176305863,30571176325632,30571176327363,30571176358940,30571176443593,30571176501093,30571176706093,30571178142209,30571180058516,
2,30571190343403,30571190343403,0,0,30571190343403,30571190343403,30571190343403,30571190343403,30571194386824,30571194388670,30571194585401,30571195137016,30571196887709,
2,30571207024287,30571207024287,0,0,30571207024287,30571207024287,30571207024287,30571207024287,30571211061324,30571211063093,30571211255747,30571211811978,30571213973209,
2,30571223705148,30571223705148,0,0,30571223705148,30571223705148,30571223705148,30571223705148,30571227745670,30571227747555,30571227938555,30571228489901,30571230110401,
2,30571240385964,30571240385964,0,0,30571240385964,30571240385964,30571240385964,30571240385964,30571244426286,30571244427978,30571244627401,30571245149593,30571247485863,
2,30571257066702,30571257066702,0,0,30571257066702,30571257066702,30571257066702,30571257066702,30571261095824,30571261097978,30571261305940,30571261876286,30571263413555,
2,30571273747512,30571273747512,0,0,30571273747512,30571273747512,30571273747512,30571273747512,30571277786747,30571277788709,30571277994824,30571278579786,30571280237516,
2,30571290428236,30571290428236,0,0,30571290428236,30571290428236,30571290428236,30571290428236,30571294466709,30571294468401,30571294657978,30571295163901,30571296694055,
2,30571307109028,30571307109028,0,0,30571307109028,30571307109028,30571307109028,30571307109028,30571311155863,30571311157786,30571311353247,30571311872824,30571313630439,
2,30571323789806,30571323789806,0,0,30571323789806,30571323789806,30571323789806,30571323789806,30571327829170,30571327831055,30571328059286,30571328599286,30571330298939,
2,30571339759570,30571339759570,0,0,30571339759570,30571339759570,30571339759570,30571339759570,30571343806247,30571343808593,30571344064016,30571344631786,30571347382747,
2,30571356439138,30571356439138,0,0,30571356439138,30571356439138,30571356439138,30571356439138,30571360471132,30571360472901,30571360674978,30571361201939,30571362650555,
2,30571373119697,30571373119697,0,0,30571373119697,30571373119697,30571373119697,30571373119697,30571377146401,30571377148055,30571377339209,30571377810170,30571379303862,
2,30571389800406,30571389800406,0,0,30571389800406,30571389800406,30571389800406,30571389800406,30571393830978,30571393833055,30571394023555,30571394502555,30571395955555,
2,30571406481079,30571406481079,0,0,30571406481079,30571406481079,30571406481079,30571406481079,30571410514709,30571410517132,30571410763593,30571411658862,30571419686978,
0,30572390254004,30572406920670,9223372036854775807,0,30572415257785,30572415276246,30572416620746,30572417295900,30572422534862,30572422762823,30572423077246,30572435095054,30572438224477,
0,30572423600526,30572440267192,9223372036854775807,0,30572440919439,30572440941054,30572442161439,30572442207477,30572443517323,30572443599131,30572443826054,30572444345477,30572447774631,
0,30573373934886,30573373934886,9223372036854775807,0,30573374589823,30573374604053,30573374682476,30573374715976,30573374956284,30573375032746,30573375297284,30573376156207,30573378652746,
0,30573390608463,30573390608463,9223372036854775807,0,30573403211553,30573403234746,30573403236784,30573403273169,30573403444284,30573403512515,30573403728900,30573404359476,30573406062784,
2,30573407281778,30573407281778,0,0,30573407281778,30573407281778,30573407281778,30573407281778,30573411319130,30573411321053,30573411522900,30573412136400,30573413717438,
2,30573423955100,30573423955100,0,0,30573423955100,30573423955100,30573423955100,30573423955100,30573427996323,30573427998169,30573428243284,30573428788823,30573430725938,
2,30573440628383,30573440628383,0,0,30573440628383,30573440628383,30573440628383,30573440628383,30573444667169,30573444671169,30573444882553,30573445479476,30573448209053,
2,30573457301643,30573457301643,0,0,30573457301643,30573457301643,30573457301643,30573457301643,30573461345130,30573461347399,30573461547746,30573462092323,30573463679630,
2,30573473974669,30573473974669,0,0,30573473974669,30573473974669,30573473974669,30573473974669,30573478011746,30573478013553,30573478458399,30573479011823,30573481249899,
2,30573490646725,30573490646725,0,0,30573490646725,30573490646725,30573490646725,30573490646725,30573494696169,30573494698130,30573494910092,30573495477130,30573497201438,
2,30573507319732,30573507319732,0,0,30573507319732,30573507319732,30573507319732,30573507319732,30573511365207,30573511367207,30573511576899,30573513177246,30573515007130,
2,30573523992883,30573523992883,0,0,30573523992883,30573523992883,30573523992883,30573523992883,30573528065130,30573528067246,30573528262092,30573528770438,30573530234476,
2,30573540665938,30573540665938,0,0,30573540665938,30573540665938,30573540665938,30573540665938,30573544708476,30573544710438,30573544906899,30573545401130,30573546988053,
2,30573557336271,30573557336271,0,0,30573557336271,30573557336271,30573557336271,30573557336271,30573561377515,30573561379399,30573561580861,30573562111746,30573563562822,
2,30573574007340,30573574007340,0,0,30573574007340,30573574007340,30573574007340,30573574007340,30573578041746,30573578043861,30573578245515,30573578724399,30573580302899,
2,30573624020410,30573624020410,0,0,30573624020410,30573624020410,30573624020410,30573624020410,30573626611822,30573626613438,30573626834630,30573627646322,30573628884553,
2,30573640701370,30573640701370,0,0,30573640701370,30573640701370,30573640701370,30573640701370,30573644753207,30573644755438,30573644975245,30573645828438,30573647319669,
2,30573657374623,30573657374623,0,0,30573657374623,30573657374623,30573657374623,30573657374623,30573661421361,30573661423245,30573661648630,30573662256630,30573663910515,
2,30573674047565,30573674047565,0,0,30573674047565,30573674047565,30573674047565,30573674047565,30573678085284,30573678087092,30573678329669,30573678906053,30573680956899,
1,30573607353744,30573690687074,9223372036854775807,0,30573699071361,30573699098745,30573699985822,30573704844207,30573704904515,30573708782630,30573709127169,30573711524322,30573713402092,
0,30574523361626,30574523361626,9223372036854775807,0,30574534191245,30574534207360,30574535516514,30574535742553,30574540497745,30574541123206,30574541633745,30574558943783,30574567028745,
0,30575573229238,30575573229238,9223372036854775807,0,30575574205398,30575574229283,30575574358975,30575576130206,30575577641821,30575577796936,30575578294244,30575585551859,30575593588090,
0,30575606556683,30575623223349,9223372036854775807,0,30575632691475,30575632708898,30575632710783,30575632747283,30575632922936,30575633123552,30575633353552,30575633937321,30575636433552,
2,30575639884760,30575639884760,0,0,30575639884760,30575639884760,30575639884760,30575639884760,30575643925821,30575643927706,30575644169552,30575644688359,30575646929090,
2,30575656546848,30575656546848,0,0,30575656546848,30575656546848,30575656546848,30575656546848,30575660586013,30575660587821,30575660773283,30575661330629,30575663796283,
2,30575673209815,30575673209815,0,0,30575673209815,30575673209815,30575673209815,30575673209815,30575677269475,30575677271475,30575677460936,30575678042013,30575679454706,
2,30575689874175,30575689874175,0,0,30575689874175,30575689874175,30575689874175,30575689874175,30575693920590,30575693922898,30575694102821,30575694663206,30575696162282,
2,30575706537945,30575706537945,0,0,30575706537945,30575706537945,30575706537945,30575706537945,30575710566475,30575710568244,30575710746936,30575711237167,30575712781359,
2,30575723201420,30575723201420,0,0,30575723201420,30575723201420,30575723201420,30575723201420,30575727243590,30575727245552,30575727426321,30575728101975,30575729853475,
2,30575740011866,30575740011866,0,0,30575740011866,30575740011866,30575740011866,30575740011866,30575744085090,30575744087244,30575744273590,30575744813898,30575746555898,
2,30575756675919,30575756675919,0,0,30575756675919,30575756675919,30575756675919,30575756675919,30575760716206,30575760717975,30575760907282,30575761410629,30575763206129,
2,30575773339906,30575773339906,0,0,30575773339906,30575773339906,30575773339906,30575773339906,30575777364821,30575777366513,30575777547052,30575778369206,30575779967629,
2,30575790002698,30575790002698,0,0,30575790002698,30575790002698,30575790002698,30575790002698,30575794040244,30575794041936,30575794224821,30575794751821,30575796472436,
2,30575806666903,30575806666903,0,0,30575806666903,30575806666903,30575806666903,30575806666903,30575811240475,30575811242744,30575811420244,30575811966321,30575813585282,
2,30575856710130,30575856710130,0,0,30575856710130,30575856710130,30575856710130,30575856710130,30575861748321,30575861750667,30575861938859,30575862570321,30575863858936,
2,30575873384401,30575873384401,0,0,30575873384401,30575873384401,30575873384401,30575873384401,30575877429090,30575877431205,30575877648667,30575878587090,30575880161936,
2,30575890055988,30575890055988,0,0,30575890055988,30575890055988,30575890055988,30575890055988,30575894100013,30575894102013,30575894312398,30575894869321,30575896696244,
2,30575906726088,30575906726088,0,0,30575906726088,30575906726088,30575906726088,30575906726088,30575910763898,30575910765859,30575910988013,30575911591052,30575913452398,
1,30575840043464,30575940043460,9223372036854775807,0,30575943877282,30575943903013,30575944860936,30575949968052,30575950040205,30575953652513,30575953939013,30575955722436,30575957326667,
0,30576773854784,30576773854784,9223372036854775807,0,30576774325012,30576774342666,30576774344474,30576775293820,30576779914166,30576780187589,30576780433551,30576783565936,30576787096551,
0,30577774389506,30577774389506,9223372036854775807,0,30577775010550,30577775025166,30577775098973,30577775135858,30577776961358,30577777046512,30577777312858,30577778198743,30577781770627,
0,30577807742409,30577807742409,9223372036854775807,0,30577808078012,30577808097204,30577808099127,30577808132704,30577808298512,30577808364512,30577808578512,30577809133358,30577810915166,
2,30577824417985,30577824417985,0,0,30577824417985,30577824417985,30577824417985,30577824417985,30577828451473,30577828453473,30577828643281,30577829209666,30577831278550,
2,30577841094200,30577841094200,0,0,30577841094200,30577841094200,30577841094200,30577841094200,30577845130281,30577845132319,30577845331089,30577845936704,30577847657589,
2,30577857770517,30577857770517,0,0,30577857770517,30577857770517,30577857770517,30577857770517,30577861810935,30577861812819,30577862010050,30577862553512,30577864189204,
2,30577874446704,30577874446704,0,0,30577874446704,30577874446704,30577874446704,30577874446704,30577878483435,30577878485242,30577878679242,30577879245704,30577880946012,
2,30577891122909,30577891122909,0,0,30577891122909,30577891122909,30577891122909,30577891122909,30577895170704,30577895172781,30577895361704,30577895887550,30577897813512,
2,30577907798778,30577907798778,0,0,30577907798778,30577907798778,30577907798778,30577907798778,30577911920089,30577911922589,30577912166204,30577912729012,30577914527550,
2,30577924474895,30577924474895,0,0,30577924474895,30577924474895,30577924474895,30577924474895,30577928509435,30577928511512,30577928703512,30577929241512,30577933452935,
2,30577941148370,30577941148370,0,0,30577941148370,30577941148370,30577941148370,30577941148370,30577945180281,30577945182050,30577945367627,30577945868089,30577947505127,
2,30577957824631,30577957824631,0,0,30577957824631,30577957824631,30577957824631,30577957824631,30577961856781,30577961859089,30577962051089,30577962574550,30577964761973,
2,30577974500857,30577974500857,0,0,30577974500857,30577974500857,30577974500857,30577974500857,30577978542627,30577978544319,30577978730473,30577979211242,30577981073665,
2,30577991177086,30577991177086,0,0,30577991177086,30577991177086,30577991177086,30577991177086,30577995204473,30577995206165,30577995387242,30577995875281,30577997826204,
2,30578041194834,30578041194834,0,0,30578041194834,30578041194834,30578041194834,30578041194834,30578043901858,30578043904512,30578044139165,30578044800088,30578045953550,
2,30578057881266,30578057881266,0,0,30578057881266,30578057881266,30578057881266,30578057881266,30578061924704,30578061926704,30578062145588,30578063147627,30578064832935,
2,30578074557224,30578074557224,0,0,30578074557224,30578074557224,30578074557224,30578074557224,30578078599088,30578078600819,30578078815473,30578079362242,30578081636819,
2,30578091233280,30578091233280,0,0,30578091233280,30578091233280,30578091233280,30578091233280,30578095276473,30578095278588,30578095514935,30578096386012,30578098695704,
1,30578024528168,30578124528164,9223372036854775807,0,30578133025704,30578133056088,30578134944281,30578139937858,30578140043012,30578145787281,30578146038050,30578149880742,30578151630050,
0,30578974738050,30578991404716,9223372036854775807,0,30579003579357,30579003602049,30579004566934,30579004689896,30579009588549,30579010062742,30579010605203,30579021509319,30579025994511,
0,30580024911170,30580024911170,9223372036854775807,0,30580025821741,30580025846433,30580025984241,30580027660356,30580029240741,30580038496818,30580038992933,30580047862587,30580053159664,
0,30580074922734,30580108256066,9223372036854775807,0,30580116515472,30580116536549,30580116538395,30580116577202,30580116752779,30580116929818,30580117151241,30580117691164,30580120538164,
2,30580124936424,30580124936424,0,0,30580124936424,30580124936424,30580124936424,30580124936424,30580128965395,30580128967625,30580129171164,30580129715125,30580133785664,
2,30580141607578,30580141607578,0,0,30580141607578,30580141607578,30580141607578,30580141607578,30580145666895,30580145669164,30580145874010,30580146493318,30580148729779,
2,30580158277336,30580158277336,0,0,30580158277336,30580158277336,30580158277336,30580158277336,30580162302741,30580162304856,30580162496972,30580163020702,30580164902472,
2,30580174949035,30580174949035,0,0,30580174949035,30580174949035,30580174949035,30580174949035,30580178993625,30580178995587,30580179188087,30580179738664,30580181429279,
2,30580191620215,30580191620215,0,0,30580191620215,30580191620215,30580191620215,30580191620215,30580195658741,30580195660472,30580195859548,30580196440510,30580198059779,
2,30580208287523,30580208287523,0,0,30580208287523,30580208287523,30580208287523,30580208287523,30580212330164,30580212332318,30580212531202,30580213095548,30580214877510,
2,30580224958714,30580224958714,0,0,30580224958714,30580224958714,30580224958714,30580224958714,30580228998279,30580229000472,30580229200587,30580229766548,30580231604318,
2,30580241630079,30580241630079,0,0,30580241630079,30580241630079,30580241630079,30580241630079,30580245675933,30580245678125,30580245866241,30580246448395,30580247963587,
